sample_id,journal_name,is_empirical,has_ppc,ppc_type,ppc_name,ppc_description,ppc_length,ppc_time,ppc_ref,ppc_review,cope,field,jif
prominent,CLINICAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,11.397
prominent,CLINICAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,11.397
both,CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,TRUE,NO EXPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.333
both,CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,TRUE,NO EXPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.333
both,CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,TRUE,NO EXPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.333
both,COMPUTERS IN HUMAN BEHAVIOR,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Experimental,8.957
both,COMPUTERS IN HUMAN BEHAVIOR,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,8.957
both,COMPUTERS IN HUMAN BEHAVIOR,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,8.957
prominent,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.922
prominent,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.922
prominent,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.922
prominent,CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.867
prominent,CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.867
prominent,CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.867
prominent,CURRENT OPINION IN PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,6.813
prominent,CURRENT OPINION IN PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,6.813
prominent,CURRENT OPINION IN PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,6.813
prominent,CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Social,6.135
prominent,CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Social,6.135
prominent,CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Social,6.135
prominent,DEPRESSION AND ANXIETY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,General,8.128
prominent,DEPRESSION AND ANXIETY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,General,8.128
prominent,DEPRESSION AND ANXIETY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,General,8.128
prominent,DEVELOPMENT AND PSYCHOPATHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.317
prominent,DEVELOPMENT AND PSYCHOPATHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.317
prominent,DEVELOPMENT AND PSYCHOPATHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.317
prominent,DEVELOPMENTAL COGNITIVE NEUROSCIENCE,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Developmental,5.811
prominent,DEVELOPMENTAL COGNITIVE NEUROSCIENCE,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Developmental,5.811
prominent,DEVELOPMENTAL COGNITIVE NEUROSCIENCE,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Developmental,5.811
prominent,DEVELOPMENTAL REVIEW,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Developmental,8.361
prominent,DEVELOPMENTAL REVIEW,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,8.361
prominent,DEVELOPMENTAL REVIEW,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,8.361
both,EDUCATIONAL PSYCHOLOGIST,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Educational,8.209
both,EDUCATIONAL PSYCHOLOGIST,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Educational,8.209
both,EDUCATIONAL PSYCHOLOGIST,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Educational,8.209
prominent,EDUCATIONAL PSYCHOLOGY REVIEW,TRUE,YES,A,Commentary,No description given,NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Educational,8.24
prominent,EDUCATIONAL PSYCHOLOGY REVIEW,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,8.24
prominent,EDUCATIONAL PSYCHOLOGY REVIEW,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,8.24
prominent,EMOTION,TRUE,YES,A,Commentary,"A brief comment is written in response to a single article previously published in Emotion. The primary purpose is to provide a meaningful insight, concern, alternative interpretation, clarification, or critical analysis. The comment should provide a richer and more comprehensive understanding of a methodological, conceptual, or interpretation issue that significantly adds to the literature.",2650,39.15,NOT STATED,YES,TRUE,Experimental,5.564
prominent,EMOTION,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.564
prominent,EMOTION,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.564
prominent,EMOTION REVIEW,TRUE,YES,A,Commentary,The journal also invites the submission of commentaries on previously published articles. Both original articles and commentaries on previous articles are treated as manuscripts and submitted in the same manner.,1000,NOT STATED,NOT STATED,YES,TRUE,Multidisciplinary,7.345
prominent,EMOTION REVIEW,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.345
prominent,EMOTION REVIEW,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.345
prominent,ENVIRONMENT AND BEHAVIOR,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,6.548
prominent,ENVIRONMENT AND BEHAVIOR,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,6.548
prominent,ENVIRONMENT AND BEHAVIOR,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,6.548
prominent,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,TRUE,YES,A,Letters,"Letters to the Editors should either comment on a recently published article or contribute to an ongoing relevant discussion of general interest to our readership. We kindly ask to limit the number of authors to no more than 10. The text should not exceed more than 1,500 words (one figure and/or one table allowed within word count); the number of references should not exceed 10. Abstract and keywords are not required. Letters are subject to editorial review and will be peer-reviewed. When a submitted letter refers to an article published in a previous issue of the journal, the letter is sent to the respective authors, who may be offered a chance to comment in a separate letter.",1500,Qualitative,10,YES,FALSE,Developmental,5.349
prominent,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,FALSE,Developmental,5.349
prominent,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,FALSE,Developmental,5.349
prominent,EUROPEAN EATING DISORDERS REVIEW,TRUE,YES,A,Commentary,"Commentary articles are short, evidence-based opinion articles from one or more people (who may agree or disagree) on a published work, current understanding/status of an area, or how practice should be undertaken. Commentaries are invited by the Editors or open submission.",2000,NOT STATED,5,NOT STATED,TRUE,Clinical,5.36
prominent,EUROPEAN EATING DISORDERS REVIEW,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.36
prominent,EUROPEAN EATING DISORDERS REVIEW,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.36
both,EUROPEAN JOURNAL OF PERSONALITY,TRUE,YES,A,Commentary,"From Scope: ""Besides accepting regular submissions, European Journal of Personality takes a proactive approach to advancing personality science by publishing invited articles, commentary and special issues.""",NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Social,7
both,EUROPEAN JOURNAL OF PERSONALITY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Social,7
both,EUROPEAN JOURNAL OF PERSONALITY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Social,7
prominent,EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,9.85
prominent,EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,9.85
prominent,EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Multidisciplinary,9.85
prominent,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,TRUE,YES,A,Letters,"""...that comment on published articles or research letters. The latter should have the same structure as a research article but are short and concise""

From Scope statement: ""The journal welcomes... letters to the Editor debating articles already published in the Journal""",1000,NOT STATED,NOT STATED,NOT STATED,TRUE,Clinical,5.783
prominent,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.783
prominent,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.783
prominent,EUROPEAN REVIEW OF SOCIAL PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Social,5.652
prominent,EUROPEAN REVIEW OF SOCIAL PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Social,5.652
prominent,EUROPEAN REVIEW OF SOCIAL PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Social,5.652
prominent,EVOLUTION AND HUMAN BEHAVIOR,TRUE,YES,A,Commentary,"These are short papers in response to articles-typically articles published in EHB-and if accepted, will typically be published along with the original authors' reply.",Qualitative,NOT STATED,NOT STATED,NOT STATED,TRUE,Biological,5.327
prominent,EVOLUTION AND HUMAN BEHAVIOR,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Biological,5.327
prominent,EVOLUTION AND HUMAN BEHAVIOR,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Biological,5.327
prominent,FEMINISM & PSYCHOLOGY,TRUE,YES,A,Commentary,"The Observations & Commentaries section provides an opportunity for scholars to reflect on a particular issue, comment on others’ work, or discuss theory or research processes.",2000,NOT STATED,NOT STATED,NOT STATED,TRUE,Multidisciplinary,5.833
prominent,FEMINISM & PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,5.833
prominent,FEMINISM & PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,5.833
prominent,HEALTH PSYCHOLOGY,TRUE,YES,A,Letters,"Letters to the editor
Selected letters to the editor are published online, on the journal’s website. Submit letters to the editor by email to Lindsay MacMurray with a cover letter disclosing any potential conflicts of interest. If the letter is accepted, the target article’s authors may be invited to respond.",NOT STATED,NOT STATED,NOT STATED,NOT STATED,FALSE,General,5.556
prominent,HEALTH PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,FALSE,General,5.556
prominent,HEALTH PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,FALSE,General,5.556
prominent,HEALTH PSYCHOLOGY REVIEW,TRUE,YES,A,Commentary,"From scope statement: ""comments that apply to existing theoretical models and approaches, and discussions about previously published articles, can also be considered."" no guidelines available",NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Clinical,9.638
prominent,HEALTH PSYCHOLOGY REVIEW,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,9.638
prominent,HEALTH PSYCHOLOGY REVIEW,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,9.638
prominent,HUMAN DEVELOPMENT,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.708
prominent,HUMAN DEVELOPMENT,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.708
prominent,HUMAN DEVELOPMENT,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.708
prominent,HUMAN RESOURCE MANAGEMENT,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.235
prominent,HUMAN RESOURCE MANAGEMENT,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.235
prominent,HUMAN RESOURCE MANAGEMENT,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.235
both,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY-PERSPECTIVES ON SCIENCE AND PRACTICE,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,9.375
both,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY-PERSPECTIVES ON SCIENCE AND PRACTICE,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,9.375
both,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY-PERSPECTIVES ON SCIENCE AND PRACTICE,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,9.375
prominent,INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.9
prominent,INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.9
prominent,INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.9
prominent,INTERNATIONAL JOURNAL OF EATING DISORDERS,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,General,5.791
prominent,INTERNATIONAL JOURNAL OF EATING DISORDERS,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,General,5.791
prominent,INTERNATIONAL JOURNAL OF EATING DISORDERS,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,General,5.791
prominent,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,TRUE,YES,A,Letters,No description,NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Clinical,11.555
prominent,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,TRUE,YES,B,Commentary,na,NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Clinical,11.555
prominent,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,11.555
prominent,INTERNATIONAL JOURNAL OF TRANSGENDERISM,TRUE,YES,A,Letters,[none provided],NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Clinical,8.606
prominent,INTERNATIONAL JOURNAL OF TRANSGENDERISM,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,8.606
prominent,INTERNATIONAL JOURNAL OF TRANSGENDERISM,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,8.606
prominent,INTERNATIONAL PSYCHOGERIATRICS,TRUE,YES,A,Letters,"Reader's letters will be considered for publication. Letters should be no longer than 750 words, with no more than 1 table or figure, and no more than 10 references. No abstract is required.",750,NOT STATED,10,YES,TRUE,General,7.191
prominent,INTERNATIONAL PSYCHOGERIATRICS,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,General,7.191
prominent,INTERNATIONAL PSYCHOGERIATRICS,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,General,7.191
prominent,INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.423
prominent,INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.423
prominent,INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.423
prominent,INTERNET INTERVENTIONS-THE APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,TRUE,YES,A,Letters,na,800,NOT STATED,10,NOT STATED,FALSE,Clinical,5.358
prominent,INTERNET INTERVENTIONS-THE APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,TRUE,YES,B,NA,NA,NA,NA,NA,NA,FALSE,Clinical,5.358
prominent,INTERNET INTERVENTIONS-THE APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,TRUE,YES,C,NA,NA,NA,NA,NA,NA,FALSE,Clinical,5.358
prominent,JOURNAL OF ABNORMAL PSYCHOLOGY,TRUE,YES,A,Commentary,"Commentaries on articles previously published in the Journal of Psychopathology and Clinical Science are also considered for publication. Commentaries should contain original data relevant to the topic at hand. They are subject to the same process of peer review and the same editorial criteria and standards as any other manuscript. If a commentary is deemed acceptable for publication, authors of the original submission are given the opportunity to reply to the commentary. Commentaries may be no more than half the length of the original article, and replies may be no more than half the length of the commentary. A commentary and reply will be published together. Except under rare circumstances, there will be only one round of comment and reply.",Qualitative,NOT STATED,NOT STATED,YES,TRUE,Clinical,7.507
prominent,JOURNAL OF ABNORMAL PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,7.507
prominent,JOURNAL OF ABNORMAL PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,7.507
prominent,JOURNAL OF ADOLESCENT HEALTH,TRUE,YES,A,Letters,Letters to the Editor typically represent correspondence regarding articles published in the Journal within the preceding 6 months.,400,26.1,5,NO,TRUE,Developmental,7.898
prominent,JOURNAL OF ADOLESCENT HEALTH,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,7.898
prominent,JOURNAL OF ADOLESCENT HEALTH,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,7.898
prominent,JOURNAL OF ANXIETY DISORDERS,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Clinical,13.711
prominent,JOURNAL OF ANXIETY DISORDERS,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,13.711
prominent,JOURNAL OF ANXIETY DISORDERS,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,13.711
prominent,JOURNAL OF APPLIED PSYCHOLOGY,TRUE,YES,A,Commentary,"Commentary on articles published in the journal makes a scientific contribution when it (a) brings to light critical controversies, (b) identifies important misconceptions or errors of inference, and/or (c) clarifies the implications of findings.",8000,4,NOT STATED,YES,TRUE,Applied,11.802
prominent,JOURNAL OF APPLIED PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,11.802
prominent,JOURNAL OF APPLIED PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,11.802
prominent,JOURNAL OF BUSINESS AND PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.604
prominent,JOURNAL OF BUSINESS AND PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.604
prominent,JOURNAL OF BUSINESS AND PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,6.604
prominent,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,TRUE,ARCHIVE,A,NA,NA,NA,NA,NA,NA,TRUE,General,8.265
prominent,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,TRUE,General,8.265
prominent,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,TRUE,General,8.265
prominent,JOURNAL OF CLINICAL PSYCHIATRY,TRUE,YES,A,Letters,"Letters commenting on a recent article(s) in the JCP should not exceed 500 words and will be sent to the author(s) for response.
[...]
For letters commenting on a Journal article, include a numbered reference to the article discussed. Be concise, and support your assertions with references as applicable. Also, please note that the authors of the original article will be given the opportunity to reply to letters commenting on their article. Letters that pertain to recent articles in the Journal should not exceed 500 words.",500,NOT STATED,NOT STATED,NOT STATED,FALSE,Clinical,5.906
prominent,JOURNAL OF CLINICAL PSYCHIATRY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,FALSE,Clinical,5.906
prominent,JOURNAL OF CLINICAL PSYCHIATRY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,FALSE,Clinical,5.906
both,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,TRUE,YES,A,Commentary,"A Brief Comment would be written in response to a single article previously published in JCCP. The primary purpose would be to provide a meaningful insight, concern, alternative interpretation, clarification, or critical analysis",2650,39.15,NOT STATED,NOT STATED,TRUE,Clinical,7.156
both,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,7.156
both,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,7.156
prominent,JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,TRUE,YES,A,Commentary,"Commentaries (up to 3,000 words)
Commentaries. We will consider commentaries on other manuscripts that have been recently published in JCBS. Commentaries will be subjected to peer-review and will be held to the same standards of providing a notable contribution to our field to warrant publication. Authors will typically be informed when a commentary has been submitted on a manuscript they have published and will be given the opportunity to respond in print if the commentary is published. We encourage authors to contact the editor-in-chief prior to preparing a commentary to determine potential suitability for JCBS.",3000,Qualitative,NOT STATED,YES,TRUE,Clinical,5.138
prominent,JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.138
prominent,JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,5.138
prominent,JOURNAL OF EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.856
prominent,JOURNAL OF EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.856
prominent,JOURNAL OF EDUCATIONAL PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.856
prominent,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,TRUE,YES,A,Commentary,"These submissions are often a brief report, or a commentary on an article, supported with data.",3000,NOT STATED,NOT STATED,NOT STATED,TRUE,Multidisciplinary,7.649
prominent,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,TRUE,YES,B,Letters,These are commentaries or short statements of thoughtful opinion that is meant to advance the field of environmental psychology and draw attention to a particular topic.,1000,NOT STATED,NOT STATED,NOT STATED,TRUE,Multidisciplinary,7.649
prominent,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,7.649
prominent,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,TRUE,YES,A,Commentary,"Only found in Scope statement: ""The journal also publishes... commentaries on articles published in JEP: General. Commentaries on articles should be at maximum half the length of the target article.""",Qualitative,NOT STATED,NOT STATED,NOT STATED,TRUE,Experimental,5.498
prominent,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.498
prominent,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.498
both,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Social,5.179
both,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Social,5.179
both,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Social,5.179
prominent,JOURNAL OF MANAGEMENT,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,13.508
prominent,JOURNAL OF MANAGEMENT,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,13.508
prominent,JOURNAL OF MANAGEMENT,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,13.508
prominent,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,TRUE,YES,A,Commentary,"""Typically, they will do one of the following...offer an informed and focused challenge to key elements of an existing study, theory or measure.""",2000,NOT STATED,15,YES,TRUE,Applied,5.119
prominent,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.119
prominent,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.119
prominent,JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.707
prominent,JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.707
prominent,JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.707
